
2312,Michele Villanueva,Second-Class Sportsman,23,89673925528,Men
2313,Christopher Rios,Second-Class Sportsman,34,89656611613,Men
2314,April Singleton,Third-Class Sportsman,17,89940271558,Women
2315,Eric Fowler,Master of Sport of the International Class,11,89593256231,Men
2316,Arthur Davis,Master of Sport of the International Class,22,89203412887,Women
2317,Joseph Hayes,Master of Sport,10,89701588401,Men
2318,Nicole Clark,First-Class Sportsman,9,89835748112,Men
2319,Steven Weaver,Merited Master of Sport,27,89740030878,Men
2320,Lindsay Ryan,Candidate for Master of Sport,15,89723100063,Men
2321,Gary King,First-Class Junior Sportsman,11,89325638860,Women
2322,Erin Avila,Third-Class Sportsman,36,89176888210,Men
2323,Albert Paul,Merited Master of Sport,29,89233339335,Women
2324,Samantha Jacobson,Merited Master of Sport,11,89144629935,Women
2325,James Noble,Third-Class Junior Sportsman,12,89861705374,Men
2326,Mrs. Tammy Fry,Second-Class Junior Sportsman,33,89659072732,Men
2327,Michael Pineda,Master of Sport,39,89671850626,Women
2328,Isaac Schultz,First-Class Junior Sportsman,37,89047554348,Men
2329,Courtney Lambert,Third-Class Sportsman,9,89142405314,Women
2330,William Perry III,Third-Class Junior Sportsman,7,89975407336,Men
2331,Paul Rasmussen,Master of Sport of the International Class,21,89729639028,Women
2332,Donna Reynolds,Merited Master of Sport,30,89440703591,Women
2333,Heather Hanson,Third-Class Junior Sportsman,36,89885965832,Men
2334,Mr. James Davis,Third-Class Sportsman,8,89283457923,Men
2335,Tina Daniel MD,Third-Class Junior Sportsman,13,89495602297,Women
2336,Mark Thomas,Third-Class Sportsman,35,89714742034,Women
2337,Stephanie Schultz,None,38,89157521054,Women
2338,Tyler Chung,Second-Class Sportsman,27,89708262651,Men
2339,Kyle Meadows,Third-Class Sportsman,29,89261772401,Women
2340,Amy Douglas,Third-Class Sportsman,7,89539178160,Men
2341,Jessica Lopez,None,23,89490753158,Women
2342,Mary Harvey,First-Class Junior Sportsman,16,89333634700,Women
2343,Carlos Coleman,Merited Master of Sport,18,89551036457,Women
2344,Melissa Howard,Master of Sport,10,89368757270,Women
2345,Tiffany Martinez,Merited Master of Sport,9,89912313372,Men
2346,Joseph Hamilton,First-Class Junior Sportsman,6,89166412649,Men
2347,Guy Cox,None,40,89061172752,Women
2348,Jennifer Hernandez,Third-Class Sportsman,27,89862302930,Women
2349,Michelle Villa,Master of Sport,36,89044628632,Men
2350,Bradley Webb,Candidate for Master of Sport,21,89775879417,Women
2351,Mary Charles,Merited Master of Sport,33,89041456745,Men
2352,Anthony Ellis,None,35,89550796102,Women
2353,Richard Sutton,Candidate for Master of Sport,12,89565061467,Women
2354,Steven Robinson,First-Class Junior Sportsman,10,89868225878,Men
2355,James Pugh,First-Class Sportsman,25,89810629708,Women
2356,Yvonne Lewis,First-Class Junior Sportsman,21,89078234812,Women
2357,Jermaine Hernandez,First-Class Junior Sportsman,20,89500671517,Women
2358,Alan Robinson,Third-Class Junior Sportsman,35,89775894078,Women
2359,Sean Gomez,First-Class Junior Sportsman,33,89851121409,Women
2360,Christian Rojas,Third-Class Sportsman,28,89072717605,Women
2361,Donald York,Third-Class Sportsman,33,89637054140,Men
2362,Janet Clayton,Second-Class Sportsman,18,89725537201,Women
2363,James Bradley,Candidate for Master of Sport,34,89540106914,Women
2364,Scott Hodge,None,8,89691275207,Men
2365,John Phillips,None,31,89659081693,Men
2366,Jake Black,Candidate for Master of Sport,37,89924218624,Men
2367,Kimberly Jenkins,Master of Sport of the International Class,13,89475474089,Women
2368,Danielle Roberson,None,6,89190629120,Men
2369,Bailey Yang,Merited Master of Sport,8,89431642433,Men
2370,Russell Daniels,Third-Class Junior Sportsman,28,89704005226,Men
2371,Stephanie Hernandez,Third-Class Junior Sportsman,15,89032008248,Men
2372,Cynthia Manning,Second-Class Junior Sportsman,31,89470751812,Women
2373,Michael Day,Candidate for Master of Sport,20,89652796236,Men
2374,David Ray,First-Class Sportsman,29,89773169955,Men
2375,Jessica Sims,Candidate for Master of Sport,10,89254757640,Men
2376,Jean Garcia,Second-Class Junior Sportsman,25,89749452503,Women
2377,Barbara Johnson,First-Class Junior Sportsman,17,89027100805,Men
2378,Lawrence Jones,Second-Class Sportsman,30,89580654575,Women
2379,Tiffany Glass,Second-Class Junior Sportsman,32,89955318227,Men
2380,John Frey,Third-Class Junior Sportsman,17,89516632012,Men
2381,Michelle Butler,Second-Class Junior Sportsman,12,89830918874,Men
2382,William Johnson,Second-Class Sportsman,30,89604942451,Women
2383,Ashley Johnson,None,13,89444920687,Men
2384,Nathan Stanley,Third-Class Junior Sportsman,16,89032319844,Women
2385,Mary Brown,First-Class Junior Sportsman,9,89414207651,Women
2386,Michael Velazquez,First-Class Sportsman,27,89156108809,Men
2387,Deborah Miller,First-Class Junior Sportsman,36,89793303162,Women
2388,Christopher Martinez,Third-Class Junior Sportsman,16,89226331790,Men
2389,David Williams,First-Class Sportsman,20,89626904204,Men
2390,Bethany Schneider,Third-Class Junior Sportsman,14,89424540061,Women
2391,Patricia Hanna,Third-Class Junior Sportsman,9,89679032506,Women
2392,Erika Ray,First-Class Junior Sportsman,40,89792226613,Women
2393,Larry Fuller,First-Class Junior Sportsman,32,89002797144,Men
2394,Michael Kramer,First-Class Junior Sportsman,35,89155904293,Women
2395,Phillip Sexton,None,31,89452408935,Men
2396,Bridget Everett,Third-Class Sportsman,10,89588961410,Men
2397,John Avila,Candidate for Master of Sport,24,89159374750,Women
2398,Kimberly Jones,Second-Class Sportsman,24,89771245408,Women
2399,Lance Williams,Third-Class Junior Sportsman,30,89267219073,Women
2400,Frank Nelson,Candidate for Master of Sport,40,89700795493,Men
2401,Cameron Livingston,Master of Sport,23,89038817474,Women
2402,Marie Harvey,Third-Class Sportsman,18,89492511601,Women
2403,Mrs. Katie Gallagher DVM,Third-Class Sportsman,36,89107936919,Women
2404,Robert Cox,First-Class Sportsman,21,89446037827,Men
2405,Mandy Harvey,Second-Class Sportsman,31,89462545741,Women
2406,Michael Mclaughlin,Second-Class Junior Sportsman,24,89883191255,Men
2407,James Freeman,None,6,89190862015,Men
2408,Amber Glenn,Master of Sport,28,89521466040,Women
2409,Jamie Lee,First-Class Sportsman,11,89294336542,Women
2410,James Clark,Master of Sport of the International Class,30,89095307561,Women
2411,Amy Livingston,Second-Class Sportsman,28,89326960363,Women
2412,Daniel Perkins,First-Class Junior Sportsman,21,89698980844,Women
2413,Robert Holden,Master of Sport of the International Class,17,89521172677,Women
2414,Jacqueline Wood,Third-Class Junior Sportsman,35,89156592920,Women
2415,Sherry Robbins,Master of Sport,17,89165093149,Women
2416,Kenneth Collins PhD,Candidate for Master of Sport,6,89003902876,Men
2417,Benjamin Brown,First-Class Junior Sportsman,33,89865802011,Women
2418,Sabrina Johnson,Candidate for Master of Sport,18,89331103019,Women
2419,Elizabeth Rodriguez DDS,Second-Class Junior Sportsman,36,89642093785,Men
2420,Jesse Willis,First-Class Sportsman,19,89329389182,Women
2421,Shannon Ray,None,12,89660092133,Women
2422,Robin Hanna DVM,First-Class Junior Sportsman,17,89613635816,Women
2423,Tracey Davis,Master of Sport of the International Class,17,89280180430,Women
2424,Marcus Klein,Second-Class Junior Sportsman,36,89955464949,Men
2425,Karen Riley,Third-Class Sportsman,40,89204659359,Women
2426,Mrs. Cynthia Boyd MD,First-Class Junior Sportsman,34,89610796548,Men
2427,Nicholas Thompson,Master of Sport of the International Class,20,89321951969,Women
2428,Richard Brown,Third-Class Sportsman,39,89360063806,Men
2429,Peter Holmes,Merited Master of Sport,8,89415108859,Women
2430,Martin Phillips,Third-Class Sportsman,40,89696836545,Women
2431,Matthew Williams,Second-Class Sportsman,36,89295268643,Men
2432,Erin Hernandez,Master of Sport,11,89487494185,Women
2433,Stephanie Hill,Third-Class Sportsman,33,89178030989,Men
2434,Sharon Sampson,Master of Sport,27,89030901676,Men
2435,Ryan Armstrong,Third-Class Sportsman,9,89864970700,Women
2436,Laurie Pennington,Master of Sport of the International Class,38,89661836755,Men
2437,Tammy Ward,None,28,89614480405,Men
2438,Dana Brown,First-Class Sportsman,36,89741969018,Women
2439,Gregory Russell,Merited Master of Sport,20,89761292348,Women
2440,Erika Gregory,Candidate for Master of Sport,36,89725389951,Women
2441,Anna Wilson,Third-Class Sportsman,35,89482074884,Women
2442,Keith Smith,Second-Class Junior Sportsman,21,89967797859,Women
2443,Johnny Maynard,Master of Sport of the International Class,27,89186114385,Women
2444,Brianna Rodriguez,Second-Class Junior Sportsman,36,89772065175,Women
2445,Crystal Grant,First-Class Junior Sportsman,18,89635133511,Women
2446,Timothy Benjamin,Merited Master of Sport,18,89521377191,Women
2447,Bobby Miller Jr.,None,11,89505739098,Women
2448,Tamara Garcia,First-Class Junior Sportsman,8,89252351807,Women
2449,Mary Hill,Third-Class Junior Sportsman,24,89876639109,Men
2450,Jasmine Sweeney,Merited Master of Sport,17,89716262380,Men
2451,Paul Bishop,Merited Master of Sport,25,89051101308,Women
2452,April Hicks,Master of Sport,13,89367812864,Men
2453,Ryan Castro,Master of Sport,14,89799982489,Men
2454,Aaron Martin,First-Class Junior Sportsman,12,89321813909,Men
2455,Daisy Garcia,Master of Sport,29,89891578617,Women
2456,Andrea Miller,Third-Class Junior Sportsman,38,89804009774,Men
2457,Sarah Smith,First-Class Junior Sportsman,36,89948810493,Men
2458,Christine Daniel,Third-Class Junior Sportsman,29,89982990004,Men
2459,Angela Pierce,First-Class Junior Sportsman,31,89030567935,Women
2460,Jamie Mcconnell,None,10,89005908894,Men
2461,Cathy Colon,Second-Class Sportsman,12,89821860186,Men
2462,Gerald Gonzalez,Candidate for Master of Sport,32,89240914660,Women
2463,Michelle Benson,First-Class Junior Sportsman,25,89737454669,Men
2464,Alicia Cruz,Second-Class Junior Sportsman,35,89909379447,Men
2465,Justin Ayala,Master of Sport,17,89080164087,Men
2466,Steven Obrien,Third-Class Sportsman,39,89501231836,Women
2467,Roy Garrison,Candidate for Master of Sport,20,89294326545,Men
2468,Charles Vargas,Master of Sport of the International Class,12,89101838260,Men
2469,Christopher Reynolds,Third-Class Junior Sportsman,25,89068894775,Women
2470,Dustin Simpson,First-Class Sportsman,40,89890062011,Men
2471,Crystal Ellis,Third-Class Sportsman,36,89100341180,Men
2472,Curtis Hamilton,First-Class Sportsman,38,89565127007,Women
2473,Amber Lewis,Second-Class Junior Sportsman,12,89450052119,Men
2474,Jennifer Campbell,Candidate for Master of Sport,39,89974577955,Men
2475,Brian Cummings,None,23,89955070803,Women
2476,Michael Thompson,Master of Sport,14,89295040279,Men
2477,Jocelyn Garrett,First-Class Junior Sportsman,38,89900223695,Women
2478,Paul Owens,Merited Master of Sport,7,89764231595,Women
2479,April Willis,First-Class Junior Sportsman,7,89432736193,Women
2480,William Smith,Second-Class Junior Sportsman,12,89129955575,Women
2481,Ricky Clark,First-Class Junior Sportsman,12,89574414143,Women
2482,Alexander Wilson,Third-Class Sportsman,34,89496428958,Men
2483,Jessica Lynch,Master of Sport of the International Class,25,89872388333,Women
2484,Nicholas Davis,First-Class Sportsman,23,89116867465,Men
2485,Angela Lane,Second-Class Sportsman,26,89178068447,Women
2486,John Maxwell,First-Class Sportsman,21,89850394462,Men
2487,Kevin Heath,Second-Class Sportsman,40,89997043239,Men
2488,Adam Hood,Third-Class Junior Sportsman,21,89893655229,Men
2489,Alvin Perez,Third-Class Sportsman,39,89018597372,Men
2490,James Johnson,Third-Class Junior Sportsman,24,89706194740,Women
2491,Daniel Sanders,Third-Class Sportsman,23,89600157252,Men
2492,Gabriel Jackson,Second-Class Junior Sportsman,38,89589714618,Men
2493,Amanda Becker,Master of Sport,32,89386003834,Men
2494,Kathy Thomas,First-Class Sportsman,40,89040867104,Men
2495,Carla Bell,Candidate for Master of Sport,33,89844812526,Men
2496,Michael Tucker,First-Class Junior Sportsman,40,89243248359,Men
2497,Heather Williams,Merited Master of Sport,40,89784374497,Men
2498,Philip Brown,Second-Class Sportsman,31,89714777497,Women
2499,Timothy Torres,Merited Master of Sport,18,89980036831,Women
2500,Andrew Landry,Merited Master of Sport,37,89882849029,Men
2501,Jane Oconnor,Candidate for Master of Sport,18,89148788180,Men
2502,Dana Elliott,Third-Class Sportsman,30,89111113125,Women
2503,Jason Hartman,First-Class Sportsman,20,89054220120,Women
2504,Brandi Nguyen,Third-Class Junior Sportsman,37,89548565327,Men
2505,David Moore,Candidate for Master of Sport,17,89229874486,Women
2506,Melissa Blair,Master of Sport,21,89148191891,Women
2507,Shane Rogers,First-Class Sportsman,30,89972776588,Men
2508,Nicholas Paul,Second-Class Junior Sportsman,7,89880450349,Men
2509,Ricky Hess,First-Class Junior Sportsman,11,89390444781,Women
2510,Mark Whitaker,Merited Master of Sport,40,89617020646,Men
2511,Kenneth Perez,Candidate for Master of Sport,28,89404342898,Women
2512,Susan Johnson,Candidate for Master of Sport,40,89516824410,Women
2513,Diana Davis,Master of Sport,38,89052542642,Men
2514,Nicholas Barry DDS,Third-Class Junior Sportsman,34,89676569137,Men
2515,Jamie Bryan,Master of Sport,38,89598789732,Men
2516,Angela King,Second-Class Junior Sportsman,15,89776519287,Men
2517,Hayden Whitaker,Second-Class Junior Sportsman,40,89793864357,Women
2518,Justin Yu,Master of Sport of the International Class,30,89922428406,Women
2519,Chad Mayo,None,25,89949801589,Women
2520,David Miles,First-Class Junior Sportsman,17,89266085325,Men
2521,Karl Smith,Third-Class Junior Sportsman,38,89244274629,Women
2522,Craig Stewart,Master of Sport of the International Class,33,89705104584,Men
2523,Susan Salazar,Master of Sport of the International Class,14,89288284153,Men
2524,Cheyenne Mcconnell,Master of Sport,16,89471349530,Men
2525,Joanna Foster,Third-Class Sportsman,13,89012765856,Women
2526,Christopher Little,First-Class Sportsman,6,89665651285,Men
2527,Kathy Murphy,Master of Sport of the International Class,40,89110135239,Women
2528,James Morton,Merited Master of Sport,15,89796772863,Women
2529,Rick Banks,Merited Master of Sport,19,89873737388,Women
2530,John Jackson,Second-Class Junior Sportsman,9,89479087813,Women
2531,Sabrina Short,First-Class Junior Sportsman,9,89317198609,Men
2532,Elizabeth Edwards,Third-Class Sportsman,35,89130505772,Women
2533,Maria Dillon,First-Class Sportsman,25,89626293658,Men
2534,Jennifer West,Candidate for Master of Sport,16,89132264364,Men
2535,Ashley Simmons,First-Class Sportsman,35,89646600320,Women
2536,Heather Simpson,Master of Sport of the International Class,20,89969727177,Men
2537,Mary Taylor,Master of Sport,30,89986304452,Women
2538,Jennifer Contreras,Candidate for Master of Sport,25,89000045022,Women
2539,Emily Francis,Master of Sport of the International Class,27,89499518929,Women
2540,Madison Miranda,Third-Class Sportsman,20,89222763487,Men
2541,Joseph Smith,Third-Class Junior Sportsman,19,89482896455,Women
2542,Abigail Rodriguez,Third-Class Sportsman,7,89133873550,Women
2543,Richard Glover,First-Class Sportsman,17,89393859564,Women
2544,Jo Brandt,Third-Class Sportsman,39,89871959633,Men
2545,William Scott,Candidate for Master of Sport,6,89305885050,Men
2546,Lisa Thomas,Master of Sport,29,89688789807,Men
2547,Pamela Williams,Second-Class Junior Sportsman,33,89868460134,Women
2548,Christopher Roberts,Merited Master of Sport,10,89814501188,Women
2549,Shelby Carson,Master of Sport of the International Class,18,89655100972,Men
2550,Carlos Garcia,Master of Sport,6,89080031786,Men
2551,Abigail Miles,Second-Class Sportsman,11,89033537142,Men
2552,Robert Young,Third-Class Sportsman,26,89688050684,Men
2553,Denise Sutton,Master of Sport of the International Class,26,89035799092,Women
2554,Richard Wright,Master of Sport of the International Class,7,89671236870,Women
2555,Patricia Johnson,First-Class Sportsman,14,89645585995,Men
2556,Kendra Burke,First-Class Junior Sportsman,23,89487857460,Men
2557,Jessica Duran,Second-Class Junior Sportsman,7,89927017067,Women
2558,Patricia Chavez,Second-Class Junior Sportsman,36,89145261539,Women
2559,Lisa Green,Third-Class Junior Sportsman,37,89005017249,Men
2560,Jenny Jennings,Third-Class Junior Sportsman,25,89919145677,Men
2561,Brittany Robinson,First-Class Junior Sportsman,11,89153713993,Women
2562,Daniel Haynes,Second-Class Sportsman,17,89763236596,Women
2563,Michael Hicks,Second-Class Sportsman,13,89333506905,Men
2564,Jennifer Hoffman,Candidate for Master of Sport,30,89227279269,Women
2565,Dana Cummings,None,10,89236823783,Women
2566,Cesar Ellison,Third-Class Sportsman,17,89414840279,Women
2567,Ruth Gonzalez,None,14,89730168831,Women
2568,Daniel Jimenez,Second-Class Junior Sportsman,35,89346233859,Women
2569,Robert Russell,Second-Class Sportsman,8,89573669797,Women
2570,Troy Cooke,None,38,89239556500,Women
2571,Grace Hill,First-Class Junior Sportsman,27,89109276418,Women
2572,Jacob Knight,First-Class Junior Sportsman,27,89680228360,Men
2573,Bryan Garcia,Master of Sport,15,89300774385,Men
2574,Jose Young,Second-Class Junior Sportsman,35,89420391586,Men
2575,Ashley Larson MD,Master of Sport,34,89015998673,Women
2576,Leslie Williams,Second-Class Junior Sportsman,26,89107992604,Men
2577,Victoria Sweeney,First-Class Sportsman,37,89498397244,Men
2578,Karen Curtis,First-Class Junior Sportsman,8,89032219462,Men
2579,Blake Carlson,Second-Class Sportsman,38,89612086175,Men
2580,Michelle Mccarthy,First-Class Sportsman,8,89664245029,Women
2581,James Walters,Merited Master of Sport,26,89766493158,Women
2582,Ian Smith,Third-Class Sportsman,28,89703842718,Women
2583,Gary Wilson,Master of Sport,6,89426467360,Men
2584,Miss Susan Ramirez,Candidate for Master of Sport,13,89860970654,Men
2585,Sean Herrera,Third-Class Junior Sportsman,32,89878506270,Women
2586,Anthony Patterson,Third-Class Junior Sportsman,17,89719859080,Women
2587,Benjamin Kramer,Third-Class Junior Sportsman,8,89641110992,Men
2588,Jacqueline Beck,First-Class Sportsman,37,89591485650,Men
2589,James Miller,Candidate for Master of Sport,22,89648351888,Men
2590,Victor Weaver,None,29,89970800529,Women
2591,Joseph Kelly,Candidate for Master of Sport,29,89493656258,Women
2592,Edward Miller,Candidate for Master of Sport,10,89049863615,Women
2593,Michelle Johns,Third-Class Junior Sportsman,18,89014537071,Men
2594,Sabrina Zamora,Master of Sport of the International Class,20,89938322930,Women
2595,Marissa Farmer,First-Class Sportsman,19,89580038158,Women
2596,Andrew Martin,Master of Sport of the International Class,23,89881559101,Men
2597,John White,Third-Class Sportsman,27,89310344689,Men
2598,Chelsea Crane,Master of Sport of the International Class,23,89567062497,Women
2599,Anthony Young,Second-Class Sportsman,29,89197080119,Women
2600,Alexandra Velez,None,13,89564837077,Men
2601,Alicia Hunter,Merited Master of Sport,23,89800569634,Women
2602,Adam Allen,Candidate for Master of Sport,39,89724128274,Women
2603,Becky Simmons,Master of Sport,11,89990320984,Men
2604,Gregory Thompson,First-Class Sportsman,36,89376986981,Women
2605,Michelle Taylor,Merited Master of Sport,29,89277691556,Men
2606,Marilyn Long,Master of Sport of the International Class,21,89749486500,Women
2607,Kaitlyn Ramos,Master of Sport,16,89873637898,Men
2608,Jonathan Garcia,Master of Sport of the International Class,30,89502430216,Women
2609,Emily Walter,First-Class Sportsman,14,89385376897,Women
2610,Jeffrey Dean,Second-Class Sportsman,17,89963713796,Men
2611,Matthew Powell,Master of Sport,37,89910603057,Men
2612,Zachary Wilson,Master of Sport,6,89973585027,Men
2613,Leslie Johnson,First-Class Sportsman,28,89514569561,Men
2614,Leah Woods,Third-Class Sportsman,15,89630551277,Women
2615,Robin Johnson,Master of Sport of the International Class,29,89644023376,Men
2616,Ricky Brown,Third-Class Junior Sportsman,29,89658617496,Men
2617,Elizabeth Martinez,First-Class Junior Sportsman,27,89399628567,Men
2618,Christina Erickson,None,25,89139886495,Women
2619,Jeffrey Brooks,None,38,89819166077,Men
2620,Matthew Wilkinson,Merited Master of Sport,26,89780111805,Men
2621,Lisa Ruiz,Master of Sport of the International Class,19,89518787619,Men
2622,James Becker,Merited Master of Sport,19,89658179361,Men
2623,Ruth Banks,Third-Class Sportsman,9,89866781554,Women
2624,Angela Moore,Merited Master of Sport,35,89637017778,Women
2625,Kerri White,First-Class Junior Sportsman,37,89203438217,Men
2626,John Hamilton,Candidate for Master of Sport,39,89138892750,Men
2627,Carla Bates,Third-Class Junior Sportsman,36,89186345595,Women
2628,Michelle Hicks,Candidate for Master of Sport,9,89257722475,Women
2629,Jacob Baker,First-Class Sportsman,8,89063838450,Women
2630,Tina Lowe,Candidate for Master of Sport,10,89570496507,Men
2631,Levi Jones,First-Class Junior Sportsman,28,89084944007,Women
2632,Margaret Richard,None,23,89455223650,Women
2633,Kevin Davis,Second-Class Sportsman,21,89282809616,Men
2634,Abigail Miller,First-Class Sportsman,14,89477451167,Men
2635,Timothy Morrison,None,18,89889940552,Women
2636,Cynthia Fox,First-Class Sportsman,34,89978388765,Women
2637,Tammy Ferguson,Candidate for Master of Sport,12,89276641590,Women
2638,James Gonzalez,Candidate for Master of Sport,34,89393768349,Women
2639,Matthew Gross,Second-Class Junior Sportsman,13,89616682585,Women
2640,Jason Warren,Second-Class Junior Sportsman,9,89974907313,Women
2641,Deanna Torres,Merited Master of Sport,22,89223015160,Men
2642,Derek Phillips,Merited Master of Sport,24,89789091373,Women
2643,Angela Gordon,None,10,89432735336,Women
2644,Jessica Martin,Master of Sport of the International Class,16,89835834959,Women
2645,Melissa Thompson,Master of Sport of the International Class,7,89979740479,Women
2646,Lucas Becker,Merited Master of Sport,23,89071272997,Men
2647,Donna Terry,First-Class Junior Sportsman,21,89245355575,Men
2648,Morgan Espinoza,Third-Class Sportsman,13,89600704221,Men
2649,Jessica Miller,None,15,89312838024,Men
2650,Matthew Pearson,None,19,89194326049,Men
2651,Tyrone Gomez,Third-Class Sportsman,38,89786345153,Men
2652,Tyler Gallegos,Master of Sport of the International Class,6,89942966055,Men
2653,Juan Frederick,None,10,89813010534,Men
2654,Leah Lee,First-Class Sportsman,16,89074557517,Men
2655,Dylan Jordan,First-Class Junior Sportsman,12,89547646038,Women
2656,Carla Shah,Second-Class Sportsman,7,89083025495,Men
2657,Victoria Reed,None,37,89100635274,Men
2658,Douglas Burns,Second-Class Junior Sportsman,31,89093557988,Men
2659,Victoria Reeves,None,39,89483515318,Men
2660,Sharon Douglas,Candidate for Master of Sport,30,89908268685,Women
2661,Christina Reynolds,Third-Class Junior Sportsman,13,89055857219,Men
2662,Thomas Rojas,Master of Sport,8,89796805271,Women
2663,Patricia Smith,Candidate for Master of Sport,11,89692069216,Women
2664,Cheryl Andrews,Master of Sport of the International Class,16,89156359004,Women
2665,Anthony Navarro,Master of Sport of the International Class,20,89579087247,Women
2666,Lance Cox,Master of Sport of the International Class,33,89261500233,Men
2667,Tanya Sherman,Merited Master of Sport,20,89526657465,Men
2668,Johnny Colon,Master of Sport,22,89565859008,Women
2669,Amanda Blanchard,Merited Master of Sport,19,89431767088,Women
2670,Tammy Hopkins,Merited Master of Sport,7,89743174285,Women
2671,Alvin Anderson,Master of Sport of the International Class,19,89299444384,Women
2672,Phillip Booth,Third-Class Sportsman,33,89760856970,Men
2673,Penny Montoya,None,38,89348907188,Men
2674,Tammy Dominguez,Candidate for Master of Sport,39,89632857269,Women
2675,Zachary Moore,Third-Class Sportsman,11,89399694790,Women
2676,Dr. Jeffrey Ramirez Jr.,Master of Sport,37,89455108424,Women
2677,Alyssa Smith,Merited Master of Sport,14,89797913394,Women
2678,Xavier Rivera,First-Class Sportsman,20,89103654364,Women
2679,Jesus Wade,First-Class Sportsman,19,89218462946,Women
2680,Timothy Long,First-Class Junior Sportsman,38,89337082208,Women
2681,Nancy Ford,None,18,89546193376,Men
2682,Isaiah Sawyer,Master of Sport of the International Class,36,89244394969,Women
2683,Laura Good,First-Class Sportsman,9,89565310217,Men
2684,Joseph Castro,Second-Class Sportsman,31,89572142268,Men
2685,Elizabeth Wood,Merited Master of Sport,36,89748213018,Women
2686,Amanda Taylor,Candidate for Master of Sport,36,89523468568,Women
2687,Leslie Flores,Third-Class Sportsman,36,89602609066,Women
2688,Jeremy Mendoza,Second-Class Junior Sportsman,39,89711849769,Men
2689,Debra Gonzales,Third-Class Junior Sportsman,12,89255354549,Men
2690,Robert White,Second-Class Junior Sportsman,13,89854448518,Women
2691,Erin Murray,First-Class Junior Sportsman,39,89915246159,Men
2692,Carol Johnson,None,9,89397576931,Women
2693,Makayla Wilson,Merited Master of Sport,28,89064101953,Men
2694,Debra Mccormick,Third-Class Junior Sportsman,18,89483275746,Men
2695,Vanessa Lopez,Second-Class Sportsman,33,89633786638,Women
2696,Robert Flowers,Master of Sport of the International Class,24,89536250450,Women
2697,Sheryl Singh,Third-Class Junior Sportsman,12,89545731675,Women
2698,Kevin Jones,Master of Sport of the International Class,22,89021507368,Women
2699,Marcus Adkins,Second-Class Sportsman,28,89706416297,Women
2700,Krista Shaffer,Merited Master of Sport,13,89884965238,Women
2701,Tyler Kline,Third-Class Sportsman,33,89899306401,Men
2702,Kenneth Howard,None,30,89443092930,Women
2703,Charles Fleming,Third-Class Junior Sportsman,17,89077593078,Women
2704,Tara Short,None,28,89573914838,Women
2705,Sara Welch,Third-Class Junior Sportsman,10,89026460916,Women
2706,Wendy Perez,Second-Class Junior Sportsman,32,89251190756,Women
2707,Brett Maynard,Third-Class Sportsman,39,89029892142,Men
2708,Ashley Gonzalez,Master of Sport of the International Class,32,89199591185,Men
2709,Steven Miles,Master of Sport of the International Class,11,89797176857,Men
2710,Timothy Kim,Second-Class Junior Sportsman,14,89908491779,Men
2711,Matthew Singh,None,40,89015820295,Women
2712,Danielle Barber,Merited Master of Sport,36,89650644327,Men
2713,Erika Brooks,First-Class Junior Sportsman,21,89342251423,Women
2714,Kelly Collins,Master of Sport of the International Class,31,89824011202,Women
2715,Erika Hudson,Merited Master of Sport,6,89800639485,Men
2716,Chase Ryan,Candidate for Master of Sport,38,89099971027,Men
2717,Matthew Nelson,None,8,89181340726,Men
2718,Matthew Bowman,Third-Class Junior Sportsman,7,89366759556,Men
2719,Adrian Wood,Third-Class Sportsman,13,89025045891,Men
2720,Monique Cain,None,20,89999013746,Women
2721,Allen Garcia,Third-Class Sportsman,31,89829720309,Women
2722,Robert Medina,None,30,89109558777,Men
2723,Arthur Browning,Candidate for Master of Sport,12,89445439809,Men
2724,Mark Michael,Candidate for Master of Sport,14,89468917968,Men
2725,Joshua Gordon,First-Class Sportsman,18,89085108261,Men
2726,Eric Gray,First-Class Sportsman,13,89571871158,Women
2727,Robert Hernandez,First-Class Junior Sportsman,23,89532478779,Men
2728,Mary Mathis,Second-Class Sportsman,26,89241915402,Women
2729,Anna Brock,Second-Class Junior Sportsman,13,89425447891,Women
2730,Bradley Zimmerman,Master of Sport,28,89022452049,Women
2731,Samantha Sanford,Second-Class Junior Sportsman,9,89826855834,Men
2732,Sarah Molina,Candidate for Master of Sport,17,89505623670,Women
2733,Jay Johnson,Second-Class Sportsman,9,89897700287,Men
2734,Wendy Terrell,Third-Class Junior Sportsman,31,89240266632,Women
2735,Tracy Garrett,Merited Master of Sport,16,89810643900,Women
2736,Anthony Strickland,First-Class Sportsman,8,89942874814,Women
2737,Jason Sawyer,Merited Master of Sport,16,89058964529,Men
2738,William Chavez,First-Class Junior Sportsman,37,89037549744,Women
2739,John Frank,Candidate for Master of Sport,20,89622734275,Women
2740,Jesse Morrow,Second-Class Junior Sportsman,35,89966929497,Men
2741,Julia Martin,First-Class Junior Sportsman,17,89868424724,Women
2742,Trevor Thomas,Candidate for Master of Sport,12,89304173769,Men
2743,Walter Willis,First-Class Sportsman,40,89951532069,Men
2744,John Black,Master of Sport,33,89622267409,Women
2745,Carolyn Dudley,First-Class Junior Sportsman,27,89676765179,Men
2746,Jennifer Mcmillan,Second-Class Sportsman,23,89537822139,Men
2747,Allen Riddle,Second-Class Junior Sportsman,16,89938843706,Men
2748,Thomas Lowery,Second-Class Sportsman,35,89647095470,Women
