
862,Deborah Anderson,First-Class Sportsman,12,55,89618564069,Men
863,Amy Whitehead,Master of Sport of the International Class,22,61,89816622798,Women
864,Christine Rowland,Merited Master of Sport,13,21,89967531082,Women
865,John Bailey,Master of Sport,10,43,89312222043,Women
866,Karen Cook,First-Class Sportsman,15,61,89454889368,Women
867,Adam Malone,First-Class Sportsman,52,50,89018015233,Men
868,Justin Larson,Master of Sport of the International Class,20,49,89958815269,Men
869,Jennifer Wallace,Merited Master of Sport,14,30,89282488992,Women
870,Jordan Murray,Merited Master of Sport,42,62,89748156820,Men
871,Ryan Clark,Master of Sport,43,63,89688786614,Women
872,Nathan Schmidt,Master of Sport,50,53,89920372407,Men
873,James Smith,First-Class Sportsman,44,44,89163064684,Men
874,Tyler Brewer DDS,Master of Sport,16,60,89507780562,Women
875,David Espinoza,Candidate for Master of Sport,21,66,89686236753,Men
876,Thomas Arroyo,Merited Master of Sport,19,69,89956042700,Men
877,Jeffery Davis,Candidate for Master of Sport,38,48,89522709521,Men
878,Darrell Miller,First-Class Sportsman,34,67,89111224740,Men
879,Ashley Juarez,First-Class Sportsman,16,65,89324514547,Men
880,William Russell,Candidate for Master of Sport,23,49,89784020300,Men
881,Julian Sanchez,First-Class Sportsman,23,24,89174578918,Women
882,John Fields,Master of Sport of the International Class,35,20,89690643289,Women
883,Luis Carey,First-Class Sportsman,10,21,89728858034,Men
884,Rachael Perkins,Merited Master of Sport,11,52,89444314247,Men
885,Douglas Peterson,Master of Sport of the International Class,40,59,89614105950,Women
886,Amanda Watson,First-Class Sportsman,9,66,89071621845,Men
887,Don Martinez,Merited Master of Sport,47,56,89737608033,Men
888,Lisa Brown,Master of Sport,14,69,89925733818,Women
889,Amanda Smith,Master of Sport of the International Class,12,36,89752824244,Women
890,Jenna Woods,First-Class Sportsman,50,32,89560121308,Men
891,Christopher Holland,Master of Sport of the International Class,8,39,89530987957,Men
892,Thomas Green,Master of Sport,31,18,89000134980,Women
893,Nicholas Jackson,Merited Master of Sport,7,50,89936988695,Men
894,Christine Vance,First-Class Sportsman,16,55,89147530474,Women
895,Kristen Waters,Merited Master of Sport,14,60,89335152406,Men
896,John Johnson,First-Class Sportsman,21,22,89655874907,Women
897,Jennifer Clarke,Merited Master of Sport,42,57,89224283727,Women
898,Brittany Brady,First-Class Sportsman,21,34,89055424012,Women
899,Jeff Ramirez,Candidate for Master of Sport,35,67,89761617415,Women
900,Matthew Campos,Master of Sport of the International Class,9,19,89673219367,Men
901,Jeffrey Stewart,Master of Sport of the International Class,36,24,89866888134,Men
902,Joanna Smith,Candidate for Master of Sport,38,22,89122110605,Men
903,Rebecca Martin,Candidate for Master of Sport,51,47,89583565477,Women
904,Laura Carpenter,Master of Sport,22,30,89499077315,Women
905,Lisa Evans,Candidate for Master of Sport,51,53,89496853721,Men
906,Luke Castaneda,Master of Sport,11,53,89585512029,Men
907,Brianna Lewis,First-Class Sportsman,12,57,89173127016,Men
908,Connie Martinez,Master of Sport,42,25,89497835596,Men
909,Corey Perry,Merited Master of Sport,22,68,89425637601,Women
910,Benjamin Burgess,Master of Sport of the International Class,18,65,89503211136,Women
911,Anita Evans,Master of Sport,12,18,89289141665,Men
912,Sabrina Baldwin,Candidate for Master of Sport,6,30,89471592203,Men
913,Jordan Griffin,First-Class Sportsman,45,45,89851827267,Men
914,Ashley Howard,First-Class Sportsman,18,56,89636993525,Men
915,Miguel Lopez,Candidate for Master of Sport,40,33,89753158388,Women
916,Jason Hahn,Merited Master of Sport,36,40,89932075884,Women
917,Samuel Perry,First-Class Sportsman,8,48,89490005616,Women
918,Stacey Brown,Master of Sport,32,69,89977003234,Women
919,Diana Carter,Merited Master of Sport,15,43,89631798948,Women
920,Michael Hines,First-Class Sportsman,18,20,89012070451,Men
921,Melissa Escobar,Master of Sport of the International Class,15,24,89403196967,Women
922,Taylor Allen,Merited Master of Sport,10,21,89214331277,Men
923,Eric Blankenship,Master of Sport of the International Class,21,22,89050298644,Women
924,Denise Gonzalez,First-Class Sportsman,42,44,89810767407,Women
925,Zachary Garcia,Master of Sport,11,54,89351760670,Women
926,Megan Hutchinson,Master of Sport of the International Class,40,24,89548185967,Men
927,Yvonne Baker,Master of Sport of the International Class,7,47,89623938040,Women
928,Kimberly Bennett,First-Class Sportsman,32,57,89073123698,Women
929,Clarence Anderson,Master of Sport of the International Class,19,21,89074252292,Women
930,Marilyn Carroll,First-Class Sportsman,45,62,89579136774,Men
931,John Hernandez,Master of Sport of the International Class,48,22,89873338420,Men
932,Deanna Lynch,First-Class Sportsman,27,65,89276627413,Women
933,Brian Wagner,Merited Master of Sport,8,63,89021135192,Women
934,Lisa Robinson,Master of Sport,22,69,89399186915,Women
935,Theresa Gray,Merited Master of Sport,50,59,89441894496,Women
936,Glen Lynch,Master of Sport,11,22,89845627545,Women
937,Katie Cox,Master of Sport of the International Class,42,40,89829100726,Women
938,Jamie Smith,First-Class Sportsman,21,23,89072887645,Men
939,Cynthia Johnson,Master of Sport,49,60,89008000079,Men
940,Jackson Tate,First-Class Sportsman,26,43,89366337813,Women
941,Richard Stevens,Candidate for Master of Sport,32,46,89695652752,Women
942,Debbie Sullivan,Candidate for Master of Sport,41,19,89985666145,Men
943,Michelle Aguilar,Merited Master of Sport,18,33,89424872421,Women
944,Ruben Stewart,Master of Sport,39,24,89280564155,Men
945,Margaret Christian,Candidate for Master of Sport,34,22,89514798249,Men
946,Megan Khan,Candidate for Master of Sport,16,69,89780273153,Men
947,Tonya Lyons,Merited Master of Sport,22,38,89358621957,Men
948,Nathan Weber,Master of Sport,38,30,89495892596,Women
949,Victoria Jenkins,Master of Sport,50,62,89013048264,Women
950,Sarah Cordova,Master of Sport of the International Class,36,25,89966128877,Men
951,Robert Howard,First-Class Sportsman,27,26,89655000100,Women
952,Julie Walker,Merited Master of Sport,32,27,89250391723,Women
953,Casey Rodriguez,Master of Sport,32,39,89585595682,Women
954,Bryan Roberts,First-Class Sportsman,30,48,89073949914,Men
955,Monique Johnson,Master of Sport of the International Class,11,23,89124127242,Men
956,Mr. Curtis Morgan DDS,Merited Master of Sport,52,49,89957758293,Men
957,Cheryl Edwards,Candidate for Master of Sport,36,25,89217493048,Women
958,Erica Thomas,Master of Sport of the International Class,45,21,89228876402,Men
959,John Martinez,Candidate for Master of Sport,16,66,89852183606,Men
960,Ronald Bowman,First-Class Sportsman,8,32,89518343896,Women
961,Elizabeth Rice,First-Class Sportsman,45,23,89334608259,Women
962,Sandra Riley,Master of Sport of the International Class,16,30,89953724104,Men
963,Jeremy Castro,First-Class Sportsman,16,19,89571189328,Men
964,Maria Carr,Master of Sport,29,19,89319801675,Women
965,Thomas Orr,Merited Master of Sport,22,45,89200875011,Men
966,Willie Brown,Merited Master of Sport,44,37,89863316247,Men
967,Michael Jenkins,Master of Sport,29,35,89562823915,Women
968,Ashley Mcintyre,Merited Master of Sport,43,57,89211619638,Women
969,Jose Hall,Master of Sport,14,51,89436581426,Women
970,Daniel Howard,Candidate for Master of Sport,31,22,89453349297,Men
971,James Mendoza,Merited Master of Sport,6,40,89657687078,Women
972,Adam Garcia,Master of Sport of the International Class,6,43,89296610385,Women
973,Caroline Robinson,Master of Sport,7,47,89919641005,Women
974,Alexis Jones,Master of Sport,23,39,89136688126,Women
975,Thomas Bailey,Master of Sport of the International Class,23,41,89066495082,Women
976,Wesley Clark,First-Class Sportsman,21,24,89503038696,Men
977,Christopher Perez,Master of Sport,40,20,89175732092,Men
978,Lori Chaney,Merited Master of Sport,48,46,89561862409,Men
979,Stacy Wilson,First-Class Sportsman,49,35,89216329451,Men
980,Maria Lopez,Candidate for Master of Sport,41,36,89645225439,Women
981,Christopher Harvey,Candidate for Master of Sport,49,64,89929035676,Men
982,Scott Clark,Merited Master of Sport,16,25,89277710943,Women
983,Dawn Gordon,Merited Master of Sport,47,41,89456747056,Women
984,James Nixon,Candidate for Master of Sport,19,67,89075750291,Women
985,Tyler Kemp,Master of Sport of the International Class,15,46,89580349175,Women
986,James Rodriguez,Merited Master of Sport,19,51,89185704542,Men
987,Jeff Acosta,Merited Master of Sport,48,52,89804678229,Men
988,Kevin Harris,First-Class Sportsman,11,51,89695620816,Women
989,Joel Johnson,Master of Sport,36,39,89126163065,Men
990,Barbara Little,First-Class Sportsman,23,56,89383932082,Women
991,Tina Ortega,Merited Master of Sport,46,64,89302555099,Men
992,Megan Wolfe,Master of Sport,14,61,89759991791,Women
993,Scott Anderson,Master of Sport of the International Class,46,24,89170254119,Women
994,Nicole Friedman,Master of Sport,23,52,89965236667,Women
995,Matthew Cannon,Candidate for Master of Sport,32,53,89037103628,Women
996,Harry Oneill,Merited Master of Sport,50,63,89452413138,Men
997,Kevin Perry,Candidate for Master of Sport,46,20,89762843694,Men
998,Ashley Smith,Merited Master of Sport,51,27,89162986560,Men
999,Andrew Delgado,Candidate for Master of Sport,8,27,89933447185,Men
1000,Laura Conner MD,Candidate for Master of Sport,7,33,89007989157,Women
