
860,Andrew Knapp,Candidate for Master of Sport,43,54,89718036854,Men
861,Jesus Murray,Candidate for Master of Sport,39,42,89430551693,Men
862,Mary Stevens,Candidate for Master of Sport,21,62,89882984404,Women
863,Ian Lee,First-Class Sportsman,23,42,89648692317,Men
864,Sydney Garrett,Merited Master of Sport,15,28,89314073676,Men
865,Dominique Smith,Candidate for Master of Sport,24,35,89278193568,Men
866,Linda Lewis,Merited Master of Sport,18,45,89674242692,Men
867,Natalie Rogers,Candidate for Master of Sport,17,59,89835741259,Women
868,Amanda Perez,Master of Sport of the International Class,35,19,89057423171,Men
869,Nichole Tapia,Candidate for Master of Sport,20,53,89306050374,Women
870,Bradley Yates,Candidate for Master of Sport,34,59,89020081016,Women
871,Lisa Charles,Candidate for Master of Sport,33,57,89015468302,Men
872,Ms. Lisa Maxwell PhD,Master of Sport,19,65,89237071284,Women
873,Randy Reynolds,Candidate for Master of Sport,13,19,89190856953,Women
874,Stephanie Jones,First-Class Sportsman,25,55,89623125261,Women
875,William Jensen,First-Class Sportsman,7,25,89852738820,Women
876,Christopher Cunningham,Merited Master of Sport,32,24,89723410287,Men
877,Miguel Davis,Master of Sport,50,54,89117410489,Men
878,Todd Rivera,Merited Master of Sport,52,54,89640527373,Men
879,Mark Martinez,Merited Master of Sport,43,25,89331636041,Women
880,Jason Torres MD,First-Class Sportsman,51,38,89430185130,Men
881,Angela Stewart,First-Class Sportsman,36,70,89121070587,Men
882,Brittany Gomez,Merited Master of Sport,40,21,89211714111,Men
883,Scott Mcdowell,Master of Sport,8,43,89145622539,Women
884,Lauren Adams,Master of Sport of the International Class,38,47,89715381001,Men
885,Diana James,Master of Sport of the International Class,19,67,89782479551,Women
886,Robert Warner,Candidate for Master of Sport,11,44,89632217412,Men
887,Donna Daniels,Candidate for Master of Sport,34,55,89413705394,Women
888,Mathew Espinoza,Master of Sport,24,28,89181070720,Men
889,Stephanie Thomas,Candidate for Master of Sport,7,21,89879785488,Women
890,Allison Smith,Master of Sport,23,45,89181784458,Women
891,Amanda Johnson,Candidate for Master of Sport,33,37,89471908351,Men
892,Brooke Macias,Merited Master of Sport,9,58,89113820796,Women
893,Reginald Nelson,Master of Sport,39,39,89353541617,Men
894,Megan Williams,Master of Sport of the International Class,8,41,89980551042,Women
895,Courtney Flores,Merited Master of Sport,46,23,89695751461,Women
896,Mary Hunter,Master of Sport,52,68,89132111675,Men
897,Andrew Reed,Merited Master of Sport,20,45,89914612181,Women
898,Cameron Long,Master of Sport,50,62,89113235610,Women
899,Jon Jackson,First-Class Sportsman,51,28,89232514284,Women
900,Brandy Rodriguez,First-Class Sportsman,36,44,89649171500,Men
901,Jesse Moran,Master of Sport,40,33,89427652448,Men
902,Christopher Walsh,Candidate for Master of Sport,28,58,89990172091,Women
903,Jacob Anderson,Merited Master of Sport,15,31,89501374933,Women
904,Chad Williams,Master of Sport of the International Class,34,63,89150668483,Women
905,Patrick Ingram,Master of Sport of the International Class,50,54,89829962731,Women
906,Lisa Boyd,First-Class Sportsman,51,54,89387425441,Women
907,Samantha Melton,Master of Sport,20,37,89422766938,Men
908,Mr. Raymond Morales,Master of Sport,46,34,89166667209,Men
909,Jeffrey Decker,Master of Sport,17,50,89922742575,Women
910,Vanessa Lara,Candidate for Master of Sport,23,35,89138080691,Men
911,James Allen,Merited Master of Sport,32,18,89066605709,Women
912,Edward Cook,Master of Sport of the International Class,47,21,89067966760,Men
913,Jesus Cooper,Candidate for Master of Sport,12,68,89178965878,Women
914,Kathleen Gomez,First-Class Sportsman,23,56,89170464615,Men
915,Barbara Weaver,Master of Sport,42,63,89313635398,Women
916,Jessica Chavez MD,Master of Sport,6,41,89963577815,Men
917,Barry Mueller,Master of Sport,16,59,89321950464,Women
918,Danielle Meyer,First-Class Sportsman,31,20,89943753230,Women
919,Kenneth Rubio,Master of Sport,41,51,89088082889,Women
920,Sarah Mcgee,Master of Sport,45,70,89393072829,Men
921,Peggy Ramsey,First-Class Sportsman,43,26,89531867926,Women
922,Brittany Estes,Candidate for Master of Sport,20,22,89970437467,Men
923,Jeremiah Rodriguez,First-Class Sportsman,43,21,89634612384,Women
924,Grace Ortiz,First-Class Sportsman,18,54,89103550700,Women
925,Carla Rosario DVM,Merited Master of Sport,23,41,89150951338,Men
926,Mason Vargas,Master of Sport of the International Class,18,33,89537010191,Men
927,Steven Romero,Master of Sport of the International Class,42,38,89770268496,Men
928,Leonard Gonzalez,Master of Sport,26,37,89618035335,Men
929,Andrea Gonzalez,Master of Sport of the International Class,11,68,89791082405,Women
930,Dennis Haney,Candidate for Master of Sport,35,60,89911750491,Men
931,Samantha Jacobs,Merited Master of Sport,20,44,89394512424,Men
932,Derek King,Master of Sport,46,24,89471883160,Men
933,Alexander Patterson,Candidate for Master of Sport,30,62,89570329583,Women
934,Shannon Swanson,Master of Sport of the International Class,48,57,89208404517,Women
935,Monique Barnett,Master of Sport of the International Class,29,68,89144371558,Men
936,Christopher Kelly,Merited Master of Sport,12,34,89355172826,Women
937,Adam Harris,Merited Master of Sport,23,42,89631251163,Women
938,Michael White,Merited Master of Sport,49,68,89677378548,Women
939,Jerry Davenport,Master of Sport of the International Class,10,23,89269499467,Men
940,Kevin Dominguez,Candidate for Master of Sport,8,21,89509564124,Women
941,Rhonda Lewis,Merited Master of Sport,11,67,89237641127,Women
942,Elizabeth Ponce,Candidate for Master of Sport,32,57,89825529721,Men
943,Martin Taylor,Candidate for Master of Sport,12,45,89926275543,Women
944,Jonathan Robinson,First-Class Sportsman,50,39,89271949191,Men
945,Crystal Bryant,Master of Sport,38,64,89029471655,Men
946,Justin Nelson,First-Class Sportsman,44,53,89783426580,Women
947,Amanda Silva,Candidate for Master of Sport,44,68,89324744191,Women
948,Monique Allen,Merited Master of Sport,20,29,89584925682,Women
949,John Gregory,Candidate for Master of Sport,38,33,89030281828,Women
950,Paul Mendez,First-Class Sportsman,19,40,89963779125,Men
951,Michelle Navarro,Master of Sport,14,24,89621830964,Women
952,Christina Barnes,Master of Sport of the International Class,44,56,89052287957,Women
953,Tammy Clark,Merited Master of Sport,29,58,89608886494,Men
954,Paul Wade,Master of Sport,49,52,89845490915,Women
955,Joseph Harris,First-Class Sportsman,49,70,89239961906,Men
956,Angela Bell,First-Class Sportsman,36,30,89647450809,Women
957,Linda Rose,Merited Master of Sport,21,62,89230864007,Women
958,Misty Rollins,Merited Master of Sport,36,41,89439714078,Men
959,Wayne Potter,Master of Sport,30,53,89794055459,Men
960,Tina Wall,Candidate for Master of Sport,51,44,89977763228,Women
961,Brittney Parker,Master of Sport of the International Class,47,61,89678380287,Women
962,Daniel Brown,Candidate for Master of Sport,51,54,89525346694,Women
963,Emily Schwartz,Candidate for Master of Sport,7,23,89818557204,Women
964,Nancy Day,Candidate for Master of Sport,29,35,89427195359,Women
965,Joseph Davis,Master of Sport of the International Class,31,52,89647123489,Men
966,Gabriela Sanford,Merited Master of Sport,34,60,89069151512,Women
967,Aaron Thomas,Master of Sport of the International Class,37,51,89451324927,Men
968,Kimberly Mcneil,First-Class Sportsman,40,59,89143734634,Women
969,David Taylor,Master of Sport,12,41,89586934293,Women
970,Linda Oliver,Master of Sport of the International Class,20,29,89457240244,Men
971,Nicholas Perez,Merited Master of Sport,23,46,89286405212,Women
972,Hector Serrano,Master of Sport,51,41,89656722783,Women
973,Mark Clark,Merited Master of Sport,21,40,89067170850,Women
974,David Jones,Merited Master of Sport,9,47,89609114194,Women
975,Juan Johnson,Master of Sport of the International Class,17,31,89661015672,Men
976,Barry Gibbs,Master of Sport of the International Class,36,35,89819329159,Women
977,Melissa Williams,Master of Sport,8,51,89985666987,Men
978,Nathan Anderson,First-Class Sportsman,42,56,89623774137,Men
979,Eric Powell,First-Class Sportsman,52,55,89969689404,Women
980,Mark Barrera,First-Class Sportsman,44,60,89756645194,Women
981,Timothy Martinez,Master of Sport,16,55,89131979970,Men
982,Susan Shelton,Merited Master of Sport,25,64,89552480233,Women
983,Kelli Francis,First-Class Sportsman,10,20,89013156443,Men
984,Sydney Ferrell,Master of Sport,31,70,89939742134,Men
985,Aaron Miller,Candidate for Master of Sport,31,30,89573063760,Men
986,David Nguyen,Merited Master of Sport,10,63,89779800452,Women
987,Samantha Taylor,Candidate for Master of Sport,22,28,89552022599,Women
988,Christopher Donaldson,Merited Master of Sport,21,59,89139154570,Women
989,Krista Walters,Master of Sport of the International Class,48,18,89248130325,Men
990,David Cox,Merited Master of Sport,25,61,89639489118,Women
991,Elijah Garner,First-Class Sportsman,23,20,89552272162,Men
992,Joseph Mcbride,Master of Sport of the International Class,25,58,89824053279,Men
993,Roberto Rodgers,Merited Master of Sport,16,19,89398182962,Women
994,Joseph Robinson,First-Class Sportsman,43,31,89280783115,Women
995,David Gibson,Merited Master of Sport,31,55,89449948109,Men
996,Randy Perez,Master of Sport,51,67,89433091815,Women
997,Mark Martinez,Master of Sport of the International Class,47,61,89316605370,Men
998,Michael Molina,Master of Sport,31,66,89525953227,Men
999,Kayla Wilson,Master of Sport,7,25,89194970666,Women
1000,Kevin Young,Candidate for Master of Sport,11,49,89909810258,Women
